animeID,studio
36927,Wit Studio
36934,David Production
36936,Studio Chizu
36937,Production I.G
36942,Gathering
36942,Lesprit
36943,Creators in Pack
36943,Studio Lings
36945,Bouncy
36946,Toei Animation
36949,J.C.Staff
36950,Xebec
36951,Studio Pierrot
36955,Bandai Namco Pictures
36962,J.C.Staff
36964,Eiken
36964,TYO Animations
36967,TMS Entertainment
36969,Toei Animation
36976,Production Reed
36979,Gathering
36979,Lesprit
36982,helo.inc
36983,Toei Animation
36990,Silver Link.
36991,Marza Animation Planet
36996,EMT²
36999,Shaft
37000,Creators in Pack
37005,Haoliners Animation League
37007,Gonzo
37013,MAPPA
37018,dwarf
37019,dwarf
37020,dwarf
37021,UWAN Pictures
37023,LIDENFILMS
37026,Studio Gokumi
37027,Sunrise
37029,Studio Deen
37031,Wit Studio
37032,MAPPA
37033,ufotable
37034,Hoods Drifters Studio
37036,Studio Comet
37044,G.CMay Animation & Film
37045,Silver Link.
37046,Hoods Drifters Studio
37047,Silver Link.
37050,TMS Entertainment
37051,Toei Animation
37054,Studio 4°C
37086,MAPPA
37087,Studio PuYUKAI
37090,Haoliners Animation League
37095,Kyoto Animation
37096,Studio Pierrot
37103,Lerche
37104,A-1 Pictures
37105,Zero-G
37106,Yumeta Company
37109,Lerche
37112,Shin-Ei Animation
37115,DLE
37117,Toei Animation
37117,Studio Gallop
37126,TMS Entertainment
37133,TYO Animations
37139,Shaft
37140,Toei Animation
37141,David Production
37143,DLE
37144,dwarf
37145,dwarf
37148,A.C.G.T.
37150,Sparkly Key Animation Studio
37151,Madhouse
37154,"""Brains Base"""
37167,Sega Interactive
37168,DLE
37171,Lerche
37172,Bridge
37174,TMS Entertainment
37175,Thundray
37178,Tatsunoko Production
37178,Dongwoo A&E
37179,Light Chaser Animation Studios
37180,Light Chaser Animation Studios
37181,Wawayu Animation
37184,Shanghai Foch Film Culture Investment
37185,Shanghai Foch Film Culture Investment
37187,Vasoon Animation
37188,EKACHI EPILKA
37202,Lerche
37204,Bandai Namco Pictures
37206,Doga Kobo
37207,Guton Animation Studio
37208,G.CMay Animation & Film
37209,Imagineer
37210,Ajia-Do
37221,Lay-duce
37228,Shanghai Animation Film Studio
37232,Encourage Films
37242,Sunrise
37244,10Gauge
37245,Sunrise
37247,Sunrise
37249,DLE
37254,J.C.Staff
37255,Polygon Pictures
37258,Asahi Production
37259,LIDENFILMS
37265,Passione
37265,Creators in Pack
37266,TriF Studio
37267,SynergySP
37267,Shin-Ei Animation
37272,J.C.Staff
37277,Diomedea
37280,UWAN Pictures
37283,OLM
37284,Gathering
37284,Lesprit
37302,Yaoyorozu
37303,GoHands
37304,GoHands
37305,GoHands
37306,GoHands
37307,GoHands
37320,Magic Bus
37324,OLM
37328,Studio Deen
37338,Madhouse
37341,C-Station
37349,White Fox
37359,Production I.G
37364,Bones
37368,Bridge
37368,Husio Studio
37374,Project No.9
37377,Silver Link.
37388,Polygon Pictures
37395,OLM
37396,CoMix Wave Films
37402,Madhouse
37407,Studio Colorido
37408,Studio A-CAT
37409,Gaina
37422,Gathering
37422,Lesprit
37424,Gathering
37424,Lesprit
37428,33 Collective
37430,8bit
37433,Madhouse
37433,DLE
37436,Shirogumi
37438,Craftar Studios
37440,Production I.G
37446,EMT²
37447,Studio VOLN
37448,Brio Animation
37449,Connect
37450,CloverWorks
37451,Madhouse
37458,Seven
37467,Kachidoki Studio
37475,LIDENFILMS
37476,OLM
37481,Studio Deen
37482,ANIDO FILM
37484,Ascension
37487,Studio Deen
37490,CloverWorks
37491,Bandai Namco Pictures
37492,White Fox
37493,Nippon Animation
37494,Tezuka Productions
37496,Sunrise
37497,P.A. Works
37501,Toei Animation
37504,Bones
37505,A-1 Pictures
37506,AIC
37509,GoHands
37510,Bones
37514,Kinema Citrus
37515,Kinema Citrus
37517,Ezόla
37520,Tezuka Productions
37520,MAPPA
37555,J.C.Staff
37559,DLE
37560,Sakura Create
37561,DandeLion Animation Studio
37561,Jumonji
37562,Toei Animation
37564,Haoliners Animation League
37564,Pb Animation Co. Ltd.
37566,Sparkly Key Animation Studio
37569,P.A. Works
37571,TMS Entertainment
37577,Kyoto Animation
37578,J.C.Staff
37579,Studio Gokumi
37579,AXsiZ
37582,Satelight
37584,Studio Deen
37589,CloverWorks
37590,Science SARU
37597,CloverWorks
37598,LIDENFILMS
37601,Asread
37611,Xebec
37611,OLM
37618,Wawayu Animation
37619,Shanghai Foch Film Culture Investment
37620,Shanghai Foch Film Culture Investment
37621,Shin-Ei Animation
37623,Studio Ponoc
37641,Blade
37641,Thundray
37644,Dynamo Pictures
37646,Fanworks
37646,Tomovies
37651,Shaft
37655,Production I.G
37655,DLE
37657,"""Brains Base"""
37662,Pierrot Plus
37663,Passione
37663,Creators in Pack
37664,DLE
37665,DLE
37667,DLE
37668,Toei Animation
37672,Studio Gokumi
37675,Madhouse
37678,Pie in the sky
37682,Madhouse
37682,DLE
37684,Studio Colorido
37703,TMS Entertainment
37710,TROYCA
37711,LIDENFILMS
37716,LIDENFILMS
37719,Passione
37722,Doga Kobo
37735,Gonzo
37735,Stingray
37739,Xebec
37739,OLM
37740,Seven Stone Entertainment
37747,EMT²
37755,Geno Studio
37760,TriF Studio
37764,Sunrise
37769,Studio Deen
37779,CloverWorks
37784,CLAP
37786,TROYCA
37787,Studio W.Baba
37787,P.I.C.S.
37790,G-angle
37799,Studio Pierrot
37799,Pierrot Plus
37802,J.C.Staff
37814,OLM
37823,Gonzo
37826,Creators in Pack
37831,Studio 3Hz
37856,C-Station
37858,Kyoto Animation
37859,Kyoto Animation
37860,Kyoto Animation
37864,Bandai Namco Pictures
37865,OLM
37866,Gonzo
37869,SANZIGEN
37873,SANZIGEN
37873,DMM.futureworks
37879,Dancing CG Studio
37884,Geno Studio
37885,Toei Animation
37886,2:10 Animation
37888,Sparkly Key Animation Studio
37893,ILCA
37894,Haoliners Animation League
37895,Haoliners Animation League
37896,Shanghai Foch Film Culture Investment
37897,Polygon Pictures
37902,Toei Animation
37904,Grom
37904,Aurum Production
37908,A-1 Pictures
37910,M.S.C
37915,HS Pictures Studio
37916,P.A. Works
37920,Lesprit
37921,TMS Entertainment
37922,Toei Animation
37924,Fanworks
37924,Imagineer
37938,Beijing Rocen Digital
37954,SANZIGEN
37955,SANZIGEN
37956,Hoods Entertainment
37958,Pierrot Plus
37959,"""Brains Base"""
37965,Production I.G
37967,Kyoto Animation
37968,OLM
37969,OLM
37970,Yokohama Animation Lab
37975,Gaina
37976,MAPPA
37978,OLM
37979,LIDENFILMS
37982,Diomedea
37983,Felix Film
37988,Gonzo
37989,Geno Studio
37990,Studio Deen
37991,David Production
37992,Saetta
37993,Doga Kobo
37996,Lerche
37997,Platinum Vision
37998,Satelight
37999,A-1 Pictures
38001,Pierrot Plus
38002,Lerche
38007,Asura Film
38008,Magic Bus
38016,NHK Enterprises
38017,Studio Deen
38018,W-Toon Studio
38020,Diomedea
38021,Orange
38022,Anima
38022,ILCA
38027,Kyoto Animation
38049,Studio UGOKI
38050,Kinema Citrus
38051,Shirogumi
38061,Zero-G
38062,Studio Gokumi
38067,C2C
38078,Kamikaze Douga
38083,Studio Deen
38089,Gathering
38101,Tezuka Productions
38104,Avex Pictures
38104,production doA
38110,Signal.MD
38112,DLE
38114,OLM
38145,Zero-G
38147,Animation Planet
38149,Xebec
38157,Silver Link.
38174,Madhouse
38175,Pie in the sky
38177,Rising Force
38179,Lerche
38180,J.C.Staff
38180,SANZIGEN
38196,MAT
38198,A-1 Pictures
38199,Seven Arcs Pictures
38203,Zero-G
38206,TMS Entertainment
38211,Gathering
38212,Suiseisha
38217,monofilmo
38219,Asura Film
38220,Shanghai Foch Film Culture Investment
38235,OLM
38249,J.C.Staff
38250,Haoliners Animation League
38251,MASTER LIGHTS
38254,Signal.MD
38262,DandeLion Animation Studio
38263,Yokohama Animation Lab
38263,Arvo Animation
38272,Creators in Pack
38285,Seven Stone Entertainment
38292,Studio 4°C
38292,Ankama Animations
38301,WAO World
38301,GEMBA
38312,Shanghai Hippo Animation
38346,Seven Stone Entertainment
38354,Studio Moriken
38360,Hoods Drifters Studio
38361,Kamikaze Douga
38363,Kate Arrow
38365,Shimogumi
38366,J.C.Staff
38368,Topcraft
38372,Tokyo Movie Shinsha
38383,Nomad
38392,SANZIGEN
38395,Imagica Lab.
38411,CLAP
38413,Success Corp.
38413,Dangun Pictures
38425,Arms
38431,CloverWorks
38433,Passione
38433,Creators in Pack
38456,Tatsunoko Production
38464,Craftar Studios
38469,Yokohama Animation Lab
38489,Beijing Rocen Digital
38491,Shanghai Foch Film Culture Investment
38493,Liberty Animation Studio
38498,Saigo no Shudan
38500,Saigo no Shudan
38501,Saigo no Shudan
38502,Saigo no Shudan
38503,Saigo no Shudan
38504,Saigo no Shudan
38505,Saigo no Shudan
38506,Saigo no Shudan
38507,Saigo no Shudan
38508,Saigo no Shudan
38509,Saigo no Shudan
38510,Saigo no Shudan
38511,Saigo no Shudan
38528,Shanghai Foch Film Culture Investment
38540,J.C.Staff
38544,Tatsunoko Production
38549,Studio Crocodile
38556,2:10 Animation
38568,DLE
38569,DLE
38570,DLE
38571,DLE
38578,Toei Animation
38579,Tomovies
38587,Speed Inc.
38603,TMS Entertainment
38606,L²Studio
38616,LIDENFILMS
38628,Studio Pierrot
38632,DLE
38650,C-Station
38673,Project No.9
38675,Satelight
38676,Satelight
38677,Wawayu Animation
38681,ufotable
38683,DLE
38720,TMS Entertainment
38722,Zero-G Room
38733,David Production
38740,Light Chaser Animation Studios
38741,Mili Pictures
38743,TMS Entertainment
38768,Studio Pierrot
38783,Shaft
38784,Shaft
38788,TMS Entertainment
38789,Zero-G
38803,Doga Kobo
38807,White Fox
38824,Bones
38851,Lide
38864,Shaft
38907,Kate Arrow
38917,Haoliners Animation League
38918,CG Year
38936,TROYCA
38937,CloverWorks
38938,CloverWorks
38939,MAPPA
38954,Gathering
38963,A-1 Pictures
38971,Shaft
38972,David Production
38986,SANZIGEN
38987,P.A. Works
39022,Wawayu Animation
39023,Sparkly Key Animation Studio
39024,Shanghai Motion Magic
39033,DLE
39034,Studio Crocodile
39036,Anon Pictures
39037,Anon Pictures
39047,DLE
39056,Kamikaze Douga
39057,P.A. Works
39065,Wit Studio
39066,Studio VOLN
39115,Gonzo
